S.No	disease_name	microbe_scientific_name	tax_rank_name	microbe_ncbi_tax_id	experimental_method_name	samples_origin_name	relationship_name	subjects_number	subjects_group_one	subjects_group_two	mean_age_group_one	mean_age_group_two	males_number	females_number	group_one	group_two	disease_type_name	disease_subtype	disease_mesh_id	disease_mesh_heading	host_species_name	publication_PMID	publication_doi	publication_first_author	publication_corresponding_author_mail	publication_title	publication_journal	publication_year	comments	microbe_com_contaminant
5052	Crohn Disease	Bifidobacteriaceae	Family	31953	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5053	Crohn Disease	Bifidobacteriales	Order	85004	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5054	Crohn Disease	Bifidobacterium	Genus	1678	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5055	Crohn Disease	Bifidobacterium adolescentis	Species	1680	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5056	Crohn Disease	Bifidobacterium angulatum	Species	1683	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5057	Ulcerative Colitis	Bifidobacterium bifidum	Species	1681	Shotgun metagenomics sequencing	Stool	Increased	1151	126	1025	46.7	45.8	551	600	Ulcerative colitis	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5058	Crohn Disease	Bifidobacterium breve	Species	1685	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5059	Crohn Disease	Bifidobacterium catenulatum	Species	1686	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5060	Crohn Disease	Bifidobacterium catenulatum subsp. kashiwanohense	Subspecies	630129	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5061	Crohn Disease	Bifidobacterium dentium	Species	1689	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5062	Crohn Disease	Bifidobacterium longum	Species	216816	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	null	null	null	null	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5063	Crohn Disease	Bifidobacterium longum	Species	216816	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5064	Crohn Disease	Bifidobacterium pseudocatenulatum	Species	28026	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5065	Crohn Disease	Bifidobacterium scardovii	Species	158787	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5066	Irritable Bowel Syndrome	Bilophila	Genus	35832	Shotgun metagenomics sequencing	Stool	Decreased	1206	181	1025	44.7	45.8	543	663	Irritable Bowel Syndrome	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D043183	Irritable Bowel Syndrome	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	Irritable bowel syndrome group conists of patients with IBS who had been diagnosed by a gastroenterologist	false
5067	Irritable Bowel Syndrome	Bilophila wadsworthia	Species	35833	Shotgun metagenomics sequencing	Stool	Decreased	1206	181	1025	44.7	45.8	543	663	Irritable Bowel Syndrome	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D043183	Irritable Bowel Syndrome	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	Irritable bowel syndrome group conists of patients with IBS who had been diagnosed by a gastroenterologist	false
5068	Irritable Bowel Syndrome	Blautia	Genus	572511	Shotgun metagenomics sequencing	Stool	Increased	1206	181	1025	44.7	45.8	543	663	Irritable Bowel Syndrome	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D043183	Irritable Bowel Syndrome	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	Irritable bowel syndrome group conists of patients with IBS who had been diagnosed by a gastroenterologist	false
5069	Crohn Disease	Blautia obeum	Species	40520	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5070	Crohn Disease	Blautia producta	Species	33035	Shotgun metagenomics sequencing	Stool	Increased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5071	Crohn Disease	Blautia sp. KLE 1732	Species	1226324	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5072	Irritable Bowel Syndrome	Blautia wexlerae	Species	418240	Shotgun metagenomics sequencing	Stool	Increased	1206	181	1025	44.7	45.8	543	663	Irritable Bowel Syndrome	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D043183	Irritable Bowel Syndrome	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	Irritable bowel syndrome group conists of patients with IBS who had been diagnosed by a gastroenterologist	false
5073	Crohn Disease	Burkholderiales	Order	80840	Shotgun metagenomics sequencing	Stool	Increased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5074	Ulcerative Colitis	Burkholderiales	Order	80840	Shotgun metagenomics sequencing	Stool	Increased	1151	126	1025	46.7	45.8	551	600	Ulcerative colitis	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5075	Crohn Disease	Butyricicoccus	Genus	580596	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5076	Crohn Disease	Butyricicoccus pullicaecorum	Species	501571	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5077	Irritable Bowel Syndrome	Butyricimonas	Genus	574697	Shotgun metagenomics sequencing	Stool	Decreased	1206	181	1025	44.7	45.8	543	663	Irritable Bowel Syndrome	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D043183	Irritable Bowel Syndrome	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	Irritable bowel syndrome group conists of patients with IBS who had been diagnosed by a gastroenterologist	false
5078	Crohn Disease	Butyrivibrio	Genus	830	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5079	Ulcerative Colitis	Butyrivibrio	Genus	830	Shotgun metagenomics sequencing	Stool	Decreased	1151	126	1025	46.7	45.8	551	600	Ulcerative colitis	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5080	Crohn Disease	Butyrivibrio crossotus	Species	45851	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5081	Ulcerative Colitis	Butyrivibrio crossotus	Species	45851	Shotgun metagenomics sequencing	Stool	Decreased	1151	126	1025	46.7	45.8	551	600	Ulcerative colitis	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5082	Crohn Disease	Citrobacter	Genus	544	Shotgun metagenomics sequencing	Stool	Increased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5083	Crohn Disease	Clostridiaceae	Family	31979	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5084	Crohn Disease	Clostridiales	Order	186802	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5085	Ulcerative Colitis	Clostridiales	Order	186802	Shotgun metagenomics sequencing	Stool	Decreased	1151	126	1025	46.7	45.8	551	600	Ulcerative colitis	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5086	Crohn Disease	Clostridioides difficile	Species	1496	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	false
5087	Crohn Disease	Clostridium	Genus	1485	Shotgun metagenomics sequencing	Stool	Decreased	1233	208	1025	40.3	45.8	555	678	Crohn Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	true
5088	Ulcerative Colitis	Clostridium	Genus	1485	Shotgun metagenomics sequencing	Stool	Decreased	1151	126	1025	46.7	45.8	551	600	Ulcerative colitis	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	30567928	10.1126/scitranslmed.aap8914	Arnau Vich Vila	r.k.weersma@umcg.nl	Gut Microbiota Composition and Functional Changes in Inflammatory Bowel Disease and Irritable Bowel Syndrome	Science Translational Science	2018	null	true
